ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
1612,2564,พฤษภาคม,7657d9001,SR684603,ภ.4,หมู่ 5 ควน,หล่อยูง,ตะกั่วทุ่ง,พังงา,PNA-SR684603,172.18.228.170,"13,109.52","177,137.13","1,126",73
1613,2564,พฤษภาคม,7641d9007,SR771150,ภ.4,หมู่ 3 นา,หล่อยูง,ตะกั่วทุ่ง,พังงา,PNA-SR771150,172.18.229.130,"24,069.66","391,080.83","2,285",233
1614,2564,พฤษภาคม,7657d9002,SR684604,ภ.4,หมู่ 6 แหลมหิน,หล่อยูง,ตะกั่วทุ่ง,พังงา,PNA-SR684604,172.18.228.162,"23,066.17","534,189.08","1,780",89
1615,2564,พฤษภาคม,7657d9000,SR684589,ภ.4,หมู่ 11 ท่าปากแหว่ง,โคกกลอย,ตะกั่วทุ่ง,พังงา,PNA-SR684589,172.18.228.154,"5,489.44","78,817.81",508,77
1616,2564,พฤษภาคม,7468d9043,SR684820,ภ.4,หมู่ 4 ชายคลอง,พนางตุง,ควนขนุน,พัทลุง,PLG-SR684820,172.18.230.2,"9,483.31","141,833.56",375,36
1617,2564,พฤษภาคม,7469d9096,SR684721,ภ.4,หมู่ 5 ทอนตรน,คลองทรายขาว,กงหรา,พัทลุง,PLG-SR684721,172.18.231.34,"9,250.01","202,346.18",785,101
1618,2564,พฤษภาคม,7469d9101,SR722953,ภ.4,หมู่ 3 ในวัง,คลองทรายขาว,กงหรา,พัทลุง,PLG-SR722953,172.18.231.26,"5,011.56","103,764.68",723,39
1619,2564,พฤษภาคม,7468d9040,SR684775,ภ.4,หมู่ 6 ควนพลี,ควนขนุน,ควนขนุน,พัทลุง,PLG-SR684775,172.18.230.42,"10,519.56","197,807.18",530,43
1620,2564,พฤษภาคม,7461d9087,SR685034,ภ.4,หมู่ 8 ปากประ,ลำปำ,เมืองพัทลุง,พัทลุง,PLG-SR685034,172.18.234.2,"3,775.40","119,096.13",458,72
1621,2564,พฤษภาคม,7468d9041,SR684785,ภ.4,หมู่ 4 หนองในวัง,นาขยาด,ควนขนุน,พัทลุง,PLG-SR684785,172.18.230.234,"2,686.62","55,123.51",412,70
1622,2564,พฤษภาคม,7461d9088,SR685035,ภ.4,หมู่ 10 ปากหวะ,ลำปำ,เมืองพัทลุง,พัทลุง,PLG-SR685035,172.18.234.10,"5,010.00","91,905.84",462,61
1623,2564,พฤษภาคม,7468d9042,SR684789,ภ.4,หมู่ 9 ทุ่งสำโรง,นาขยาด,ควนขนุน,พัทลุง,PLG-SR684789,172.18.230.154,"11,043.12","139,287.45","1,120",62
1624,2564,พฤษภาคม,7468d9046,SR769898,ภ.4,หมู่ 12 บ้านหารเจ,ปันแต,ควนขนุน,พัทลุง,PLG-SR769898,172.18.234.122,"8,253.26","126,265.74",488,59
1625,2564,พฤษภาคม,7468d9045,SR769467,ภ.4,หมู่ 3 สำนักกอ,ปันแต,ควนขนุน,พัทลุง,PLG-SR769467,172.18.236.82,"5,236.85","92,350.05",561,62
1626,2564,พฤษภาคม,7468d9039,SR684772,ภ.4,หมู่ 1 ควนบก,ควนขนุน,ควนขนุน,พัทลุง,PLG-SR684772,172.18.230.34,"16,444.80","290,463.99",871,85
1627,2564,พฤษภาคม,7468d9044,SR684833,ภ.4,หมู่ 11 ทุ่งลาน,ปันแต,ควนขนุน,พัทลุง,PLG-SR684833,172.18.230.90,"11,271.89","278,360.10","1,096",87
1628,2564,พฤษภาคม,7469d9104,SR770739,ภ.4,หมู่ 7 บ้านขาม,ลำสินธุ์,ศรีนครินทร์,พัทลุง,PLG-SR770739,172.18.236.98,"6,036.14","66,840.01",608,98
1629,2564,พฤษภาคม,7469d9103,SR770624,ภ.4,หมู่ 5 โหละไฟ,ลำสินธุ์,ศรีนครินทร์,พัทลุง,PLG-SR770624,172.18.236.34,"19,037.15","383,854.55","1,225",145
1630,2564,พฤษภาคม,7469d9100,SR722941,ภ.4,หมู่ 1 ไสแตระ,กงหรา,กงหรา,พัทลุง,PLG-SR722941,172.18.232.138,"1,978.20","47,032.01",170,49
1631,2564,พฤษภาคม,7461d9091,SR769999,ภ.4,หมู่ 7 ไสเคียน,กงหรา,กงหรา,พัทลุง,PLG-SR769999,172.18.235.50,443.82,"7,314.80",287,93
1632,2564,พฤษภาคม,7469d9094,SR684712,ภ.4,หมู่ 5 นอก,กงหรา,กงหรา,พัทลุง,PLG-SR684712,172.18.235.66,"12,692.85","126,680.81","1,160",163
1633,2564,พฤษภาคม,7469d9095,SR684713,ภ.4,หมู่ 6 ป่าไสออก,กงหรา,กงหรา,พัทลุง,PLG-SR684713,172.18.232.130,"13,661.44","187,359.85",923,81
1634,2564,พฤษภาคม,7461d9086,SR685030,ภ.4,หมู่ 3 เตาปูน,ลำปำ,เมืองพัทลุง,พัทลุง,PLG-SR685030,172.18.233.250,"4,038.41","79,276.97",352,29
1635,2564,พฤษภาคม,7461d9089,SR685036,ภ.4,หมู่ 11 ชายคลอง,ลำปำ,เมืองพัทลุง,พัทลุง,PLG-SR685036,172.18.234.18,"4,228.44","17,037.35",108,37
1636,2564,พฤษภาคม,7461d9090,SR685039,ภ.4,หมู่ 16 ค่ายไทย,ควนมะพร้าว,เมืองพัทลุง,พัทลุง,PLG-SR685039,172.18.234.210,"6,043.89","142,010.37",765,53
1637,2564,พฤษภาคม,7469d9097,SR684883,ภ.4,หมู่ 6 ไร่,ปากพะยูน,ปากพะยูน,พัทลุง,PLG-SR684883,172.18.232.154,"31,944.08","565,450.34","2,373",94
1638,2564,พฤษภาคม,7469d9102,SR723074,ภ.4,หมู่ 6 หัวควน,ดอนประดู่,ปากพะยูน,พัทลุง,PLG-SR723074,172.18.231.66,"6,369.00","152,644.20",548,67
1639,2564,พฤษภาคม,7469d9099,SR684903,ภ.4,หมู่ 7 ชายพรุ,ดอนประดู่,ปากพะยูน,พัทลุง,PLG-SR684903,172.18.235.82,"13,787.71","140,096.61","1,001",93
1640,2564,พฤษภาคม,7469d9098,SR684901,ภ.4,หมู่ 2 ท่าไหล,ดอนประดู่,ปากพะยูน,พัทลุง,PLG-SR684901,172.18.231.218,"3,550.92","70,455.88",444,92
1641,2564,พฤษภาคม,5661d9011,SR685574,ภ.3,หมู่ 3 บุ่งมะกรูด,วังทรายพูน,วังทรายพูน,พิจิตร,PCT-SR685574,172.18.90.130,"4,856.99","97,997.77",530,51
1642,2564,พฤษภาคม,5661d9038,SR723458,ภ.3,หมู่ 1 วังฟ้าผ่า,ฆะมัง,เมืองพิจิตร,พิจิตร,PCT-SR723458,172.18.91.90,"20,884.08","393,079.69",966,52
1643,2564,พฤษภาคม,5661d9021,SR685603,ภ.3,หมู่ 1 หนองผักบุ้ง,ท่าเยี่ยม,สากเหล็ก,พิจิตร,PCT-SR685603,172.18.90.210,"8,888.14","196,184.19",595,77
1644,2564,พฤษภาคม,5661d9022,SR685604,ภ.3,หมู่ 3 ท่าชะโงก,ท่าเยี่ยม,สากเหล็ก,พิจิตร,PCT-SR685604,172.18.90.218,"31,133.17","485,754.50","1,275",59
1645,2564,พฤษภาคม,5661d9027,SR685609,ภ.3,หมู่ 2 หนองสาหร่าย,คลองทราย,สากเหล็ก,พิจิตร,PCT-SR685609,172.18.91.2,"33,589.61","575,163.59","1,188",94
1646,2564,พฤษภาคม,5661d9028,SR685610,ภ.3,หมู่ 3 หนองสาหร่ายใหม่,คลองทราย,สากเหล็ก,พิจิตร,PCT-SR685610,172.18.91.10,"16,349.16","93,503.83",325,49
1647,2564,พฤษภาคม,5661d9000,SR685453,ภ.3,หมู่ 3 ดงหวาย,สายคำโห้,เมืองพิจิตร,พิจิตร,PCT-SR685453,172.18.90.42,"1,483.06","23,651.06",78,10
1648,2564,พฤษภาคม,5661d9002,SR685549,ภ.3,หมู่ 2 วังเดื่อ,หนองปลาไหล,วังทรายพูน,พิจิตร,PCT-SR685549,172.18.90.58,"14,899.49","263,953.71",728,75
1649,2564,พฤษภาคม,5661d9001,SR685455,ภ.3,หมู่ 5 เนินทราย,สายคำโห้,เมืองพิจิตร,พิจิตร,PCT-SR685455,172.18.90.50,"17,430.26","253,953.79",686,55
